label,youtube_id,time_start,time_end,split,is_cc
"snatch weight lifting",moqYZDb-X6o,3,13,train,0
"snatch weight lifting",mpnKbW1gL4o,1,11,train,0
"snatch weight lifting",mpWjdTiConQ,2,12,train,0
"snatch weight lifting",mRhPUhRZU4w,3,13,train,0
"snatch weight lifting",MsLbtSLsKy8,1,11,train,0
"snatch weight lifting",MT67ZZzelks,25,35,train,0
"snatch weight lifting",Mtg1FgMvgOA,12,22,train,0
"snatch weight lifting",MxRHLOtBY00,157,167,train,0
"snatch weight lifting",n0lcucYihTw,2,12,train,0
"snatch weight lifting",N5eQ8Vk9ngY,0,10,train,0
"snatch weight lifting",n7iNm7h88dI,20,30,train,0
"snatch weight lifting",n7ix4we5TB0,11,21,train,0
"snatch weight lifting",neC1qB0woa4,1,11,train,0
"snatch weight lifting",nFCgVxP1wKk,17,27,train,0
"snatch weight lifting",nFDOJx7SIwE,1,11,train,0
"snatch weight lifting",nH8KDkaH7Rk,6,16,train,0
"snatch weight lifting",nITW7G3hurg,30,40,train,0
"snatch weight lifting",Nk7PZmYPLrM,23,33,train,0
"snatch weight lifting",nlHXs0aNeU4,1,11,train,0
"snatch weight lifting",nPJR3VwtU1M,9,19,train,0
"snatch weight lifting",Nr4DbFyS40U,2,12,train,0
"snatch weight lifting",NsQat-eACwE,19,29,train,0
"snatch weight lifting",NtUljHXDdLE,55,65,train,0
"snatch weight lifting",NtUujL1_KTA,3,13,train,0
"snatch weight lifting",nvIz0yAHaCg,0,10,train,0
"snatch weight lifting",nVJwcq0aIkQ,26,36,train,0
"snatch weight lifting",nVKncsnxOc8,9,19,train,0
"snatch weight lifting",nVuPh15Bnlg,22,32,train,0
"snatch weight lifting",nVvFSdiBZME,0,10,train,0
"snatch weight lifting",NYeE9pLvsvs,1,11,train,0
"snatch weight lifting",o0HzMl94AVE,11,21,train,0
"snatch weight lifting",O2Zx65qEWJs,3,13,train,0
"snatch weight lifting",o6cLyG567mQ,0,10,train,0
"snatch weight lifting",oAg7r0ZjsM4,24,34,train,0
"snatch weight lifting",OBDkfLxFlaw,3,13,train,0
"snatch weight lifting",OBt9EgiG1hU,4,14,train,0
"snatch weight lifting",OCNlBFZH23c,1,11,train,0
"snatch weight lifting",odNV7cv1vGM,39,49,train,0
"snatch weight lifting",OExeVFfd_eM,9,19,train,0
"snatch weight lifting",ofkucUPXN6o,1,11,train,0
"snatch weight lifting",OFr9F3krjDs,45,55,train,0
"snatch weight lifting",oh4mevcwmIQ,0,10,train,0
"snatch weight lifting",OIYaQ-g8Iso,35,45,train,0
"snatch weight lifting",OIYrG-H7JGA,71,81,train,0
"snatch weight lifting",okry98PjJME,16,26,train,0
"snatch weight lifting",onNl7_H-Muc,3,13,train,0
"snatch weight lifting",onwjkzHwucs,1,11,train,0
"snatch weight lifting",oNyLXEyMmDA,21,31,train,0
"snatch weight lifting",OODVogZxGmA,183,193,train,0
"snatch weight lifting",OpJImHMIgkE,6,16,train,0
"snatch weight lifting",oQDJzkDpfXc,1,11,train,0
"snatch weight lifting",OROj0MKe-Z8,3,13,train,0
"snatch weight lifting",oRWyBS__b7A,10,20,train,0
"snatch weight lifting",oSSsdpIn9Ls,15,25,train,0
"snatch weight lifting",oUWkkHIMO90,10,20,train,0
"snatch weight lifting",owxSvNxqoTs,11,21,train,0
"snatch weight lifting",OXn8UouWJ0o,520,530,train,0
"snatch weight lifting",OXnWU14ewaw,3,13,train,0
"snatch weight lifting",Oy4PomfpVnY,1,11,train,0
"snatch weight lifting",oyVOerdTUgM,3,13,train,0
"snatch weight lifting",oyVT3jL4gjw,33,43,train,0
"snatch weight lifting",Oz-yOR-wZeg,10,20,train,0
"snatch weight lifting",o_IihdEQPUI,57,67,train,0
"snatch weight lifting",p1nnpUB1SDk,34,44,train,0
"snatch weight lifting",p7iOc32Cpes,4,14,train,0
"snatch weight lifting",p9rpAKaWA98,5,15,train,0
"snatch weight lifting",PBUupCejVJ4,5,15,train,0
"snatch weight lifting",PCxe0j7mS1M,2,12,train,0
"snatch weight lifting",PGGDqh83Hfo,6,16,train,0
"snatch weight lifting",PGG_UpAwGsI,3,13,train,0
"snatch weight lifting",pkUUwDY1AJs,27,37,train,0
"snatch weight lifting",pKVOdexhR2k,1,11,train,0
"snatch weight lifting",PL3BbAVgSfI,9,19,train,0
"snatch weight lifting",pN-MV3e6ZIg,4,14,train,0
"snatch weight lifting",pne7uVnwhwQ,229,239,train,0
"snatch weight lifting",pqw4sZ4cjYM,9,19,train,0
"snatch weight lifting",ps1DxlLqmgs,3,13,train,0
"snatch weight lifting",pvEjWOs6svc,4,14,train,0
"snatch weight lifting",pwCOSqKguSo,6,16,train,0
"snatch weight lifting",pXLyYzplBn4,0,10,train,0
"snatch weight lifting",pXqdUVoREro,0,10,train,0
"snatch weight lifting",pzgX0uNJVsI,5,15,train,0
"snatch weight lifting",PzpIbLwTovU,7,17,train,0
"snatch weight lifting",PzqxjP5nykQ,4,14,train,0
"snatch weight lifting",Q-_JoG-FtNs,2,12,train,0
"snatch weight lifting",Q1enCmWQhTQ,0,10,train,0
"snatch weight lifting",Q6XqFZhAeiY,23,33,train,0
"snatch weight lifting",q7dj5J-QfHE,21,31,train,0
"snatch weight lifting",qbJtdLrSiS0,620,630,train,0
"snatch weight lifting",QcR0dP-MgTI,3,13,train,0
"snatch weight lifting",qDCefmyOTx8,8,18,train,0
"snatch weight lifting",QdPX6Pl6BT8,11,21,train,0
"snatch weight lifting",qEUpME1lOb4,3,13,train,0
"snatch weight lifting",qEVYLKJgJoo,2,12,train,0
"snatch weight lifting",qFs2bqj7K_k,1,11,train,0
"snatch weight lifting",QJcFxuGima4,19,29,train,0
"snatch weight lifting",qLps6H9ZlBk,3,13,train,0
"snatch weight lifting",QmmHd0CpHxw,5,15,train,0
"snatch weight lifting",QtVgRT0LbcU,0,10,train,0
"snatch weight lifting",qW7IP9qIS14,948,958,train,0
"snatch weight lifting",qxTf_3XB6-g,1,11,train,0
"snatch weight lifting",QybzRy3LtKY,4,14,train,0
"snatch weight lifting",q_w07nQwQcI,3,13,train,0
"snatch weight lifting",q_xPpe_Ev_Q,6,16,train,0
"snatch weight lifting",r4Cxj-w1oHc,75,85,train,0
"snatch weight lifting",rAHyWwrIfxc,1,11,train,0
"snatch weight lifting",REiR8MArgRc,29,39,train,0
"snatch weight lifting",reqQjRysJLE,2,12,train,0
"snatch weight lifting",rfbqbFbF38k,3,13,train,0
"snatch weight lifting",Rgd94R1O_Bo,1,11,train,0
"snatch weight lifting",rhuCAZYth2g,3,13,train,0
"snatch weight lifting",RMWDCBlz2ZA,4,14,train,0
"snatch weight lifting",rn6u5hEOm-k,21,31,train,0
"snatch weight lifting",RNUTPXOlT6M,3,13,train,0
"snatch weight lifting",rrfK7gzj5tw,1,11,train,0
"snatch weight lifting",RSaojT4mIhA,16,26,train,0
"snatch weight lifting",RSbGx2ratEY,4,14,train,0
"snatch weight lifting",rsDTzMnXhd8,1,11,train,0
"snatch weight lifting",RsUOLI2rm5g,31,41,train,0
"snatch weight lifting",RsVWTlcpYyY,59,69,train,0
"snatch weight lifting",RUZfaCUrQPQ,3,13,train,0
"snatch weight lifting",Rw-4TKx17sw,5,15,train,0
"snatch weight lifting",rWRGmyt1MWo,7,17,train,0
"snatch weight lifting",Rw_MTsYsiyk,144,154,train,0
"snatch weight lifting",RZnOMMj64Ac,64,74,train,0
"snatch weight lifting",R_hVl2DXbp8,10,20,train,0
"snatch weight lifting",s4fnCYf748c,1,11,train,0
"snatch weight lifting",s4fuSwhohfo,7,17,train,0
"snatch weight lifting",S5yiXsaeTFw,4,14,train,0
"snatch weight lifting",S5yNHGRacdU,4,14,train,0
"snatch weight lifting",S8-W6cy_fDw,3,13,train,0
"snatch weight lifting",seL0lYSuvr4,8,18,train,0
"snatch weight lifting",Se_pwfWxeSk,8,18,train,0
"snatch weight lifting",sF2_NgchvUw,157,167,train,0
"snatch weight lifting",SHfMlMML0Mc,1,11,train,0
"snatch weight lifting",SkBIr-Jt298,2,12,train,0
"snatch weight lifting",SkpnzsNGel0,3,13,train,0
"snatch weight lifting",SQL8PuQ87zc,28,38,train,0
"snatch weight lifting",Sshw9CdUHaQ,44,54,train,0
"snatch weight lifting",sSnLMTqcR28,2,12,train,0
"snatch weight lifting",sToV-twRrRo,21,31,train,0
"snatch weight lifting",SUff9TsZd9A,29,39,train,0
"snatch weight lifting",SUgFffINSEA,0,10,train,0
"snatch weight lifting",sugQ5GMJd6Y,0,10,train,0
"snatch weight lifting",sV0EndZtRjE,34,44,train,0
"snatch weight lifting",sWCnxZHXj44,6,16,train,0
"snatch weight lifting",sWCYPydL9jY,12,22,train,0
"snatch weight lifting",sxzjvkHtguM,0,10,train,0
"snatch weight lifting",s_vmBlT5AJ8,3,13,train,0
"snatch weight lifting",s_wb1QrN4_M,1,11,train,0
"snatch weight lifting",t-ohOubyDX8,1,11,train,0
"snatch weight lifting",T2C-E3nEn1M,7,17,train,0
"snatch weight lifting",T2_174sZdXY,52,62,train,0
"snatch weight lifting",T4e32H8YqgE,10,20,train,0
"snatch weight lifting",t4TNrBaEcSc,62,72,train,0
"snatch weight lifting",T5uo0cRMzPc,2,12,train,0
"snatch weight lifting",t8bCU1e7ei4,77,87,train,0
"snatch weight lifting",t8c_GXG-WQk,3,13,train,0
"snatch weight lifting",TA6q0FZPFi8,0,10,train,0
"snatch weight lifting",TAJYiGLQ2oM,5,15,train,0
"snatch weight lifting",tBeelg0nQi0,19,29,train,0
"snatch weight lifting",TbTBtfkDo-s,0,10,train,0
"snatch weight lifting",tCg-RcIcg8o,1,11,train,0
"snatch weight lifting",TenGZqjmUM4,24,34,train,0
"snatch weight lifting",tfx683ec4l4,16,26,train,0
"snatch weight lifting",tGCtSis7rTM,3,13,train,0
"snatch weight lifting",tiikItPuuhA,47,57,train,0
"snatch weight lifting",TIK0LQXptQg,7,17,train,0
"snatch weight lifting",Ti_36CRNWXc,10,20,train,0
"snatch weight lifting",tL3Y9RNikoM,9,19,train,0
"snatch weight lifting",TLny1FvXxu4,9,19,train,0
"snatch weight lifting",tMDy6SSBXYU,9,19,train,0
"snatch weight lifting",tmzeGlBsynY,1,11,train,0
"snatch weight lifting",tnJiqk1iKdY,5,15,train,0
"snatch weight lifting",tNwJ6F8kS7o,5,15,train,0
"snatch weight lifting",TNxl084nnaw,4,14,train,0
"snatch weight lifting",tOaASElzOqo,2,12,train,0
"snatch weight lifting",Toi7E9CKfV4,7,17,train,0
"snatch weight lifting",ToiIpUkGlQU,3,13,train,0
"snatch weight lifting",toIyox9Za1o,0,10,train,0
"snatch weight lifting",TPIhwsnECDI,156,166,train,0
"snatch weight lifting",Tr_xXulhf_E,3,13,train,0
"snatch weight lifting",tVnKs9c2A8U,13,23,train,0
"snatch weight lifting",TXsAVoNukG4,3,13,train,0
"snatch weight lifting",tXTNOTtRBAU,4,14,train,0
"snatch weight lifting",TYuFUHZ_RXQ,17,27,train,0
"snatch weight lifting",u2VKtm3hcWs,14,24,train,0
"snatch weight lifting",U6oJP7-vNWM,23,33,train,0
"snatch weight lifting",U6Pxjua6iqs,25,35,train,0
"snatch weight lifting",u9081FU4sBY,0,10,train,0
"snatch weight lifting",u90w1EU2Lhg,2,12,train,0
"snatch weight lifting",uAsTy-iqwhU,0,10,train,0
"snatch weight lifting",UDjPgz6qqKk,4,14,train,0
"snatch weight lifting",uE3uTkeB2QE,3,13,train,0
"snatch weight lifting",UEdDwBtgeaU,2,12,train,0
"snatch weight lifting",UFdS_bmVnCg,0,10,train,0
"snatch weight lifting",uIkqJbOPfBg,3,13,train,0
"snatch weight lifting",uIU3I27mrsQ,127,137,train,0
"snatch weight lifting",uKePavm67Pw,7,17,train,0
"snatch weight lifting",uLZwGF1fQLM,17,27,train,0
"snatch weight lifting",uOeauqG9FXA,0,10,train,0
"snatch weight lifting",UpOpOeDFiBk,6,16,train,0
"snatch weight lifting",Uq-BE7vB59o,0,10,train,0
"snatch weight lifting",uRCwqbYCIt8,2,12,train,0
"snatch weight lifting",uwvLf_QAg1Y,6,16,train,0
"snatch weight lifting",UxfnF6mLckw,7,17,train,0
"snatch weight lifting",uxmQ3kQWRnc,2,12,train,0
"snatch weight lifting",uyqu1hZlRjg,4,14,train,0
"snatch weight lifting",UZtdeQkKe_E,9,19,train,0
"snatch weight lifting",v7Xdfj3TPWM,15,25,train,0
"snatch weight lifting",V8pUH6pZZGo,230,240,train,0
"snatch weight lifting",vBgIua40Roc,0,10,train,0
"snatch weight lifting",vbUoM9k9LjA,1,11,train,0
"snatch weight lifting",Vdxb97Z8Hak,8,18,train,0
"snatch weight lifting",VdypLaZs5Hk,43,53,train,0
"snatch weight lifting",VEZ6MFWoKws,5,15,train,0
"snatch weight lifting",vfJ3e--oPRQ,7,17,train,0
"snatch weight lifting",VFobCVhiv2Y,1,11,train,0
"snatch weight lifting",vhbULTHa-RE,1,11,train,0
"snatch weight lifting",vhcgecvFHrQ,3,13,train,0
"snatch weight lifting",vHxDq7CLGiw,6,16,train,0
"snatch weight lifting",Vivh6k9wZ5I,51,61,train,0
"snatch weight lifting",viVzndPTiOE,6,16,train,0
"snatch weight lifting",ViwCC14O5lE,4,14,train,0
"snatch weight lifting",vJ08ZsZP-uc,50,60,train,0
"snatch weight lifting",vNpk3YN-LY0,14,24,train,0
"snatch weight lifting",vrwyZVRHag8,3,13,train,0
"snatch weight lifting",VttIftdR2d8,13,23,train,0
"snatch weight lifting",vW1xbyX5jVg,155,165,train,0
"snatch weight lifting",vWnrr655J-4,45,55,train,0
"snatch weight lifting",VwPPim0Za14,105,115,train,0
"snatch weight lifting",vZaxm7WglcQ,0,10,train,0
"snatch weight lifting",W-fdYV4iGIA,18,28,train,0
"snatch weight lifting",w2ZcVVjR-DQ,2,12,train,0
"snatch weight lifting",w4fm9j8ViVs,2,12,train,0
"snatch weight lifting",W7AEkMptz28,0,10,train,0
"snatch weight lifting",waD2SaNaRGk,1,11,train,0
"snatch weight lifting",wawKVPxu_aQ,0,10,train,0
"snatch weight lifting",WbywkvyWLLY,14,24,train,0
"snatch weight lifting",Wb_ESFwclTA,11,21,train,0
"snatch weight lifting",wdxkrQGPeSs,6,16,train,0
"snatch weight lifting",wdyLWBjbaJ0,7,17,train,0
"snatch weight lifting",weIH74P6fPw,2,12,train,0
"snatch weight lifting",WEZg5yyweMM,2,12,train,0
"snatch weight lifting",Wggl_HCGO8w,8,18,train,0
"snatch weight lifting",whf_V4wBcKQ,7,17,train,0
"snatch weight lifting",wHsWOm8PzcY,8,18,train,0
"snatch weight lifting",Wixwdgax9VE,1,11,train,0
"snatch weight lifting",wJljD3WM3Ec,2,12,train,0
"snatch weight lifting",WkJyvn4JIyQ,2,12,train,0
"snatch weight lifting",WNsjKv5Dvig,3,13,train,0
"snatch weight lifting",woaiXQyHcYY,1,11,train,0
"snatch weight lifting",wp9F3eeJ5G8,64,74,train,0
"snatch weight lifting",wQ9Fcq3QyD4,33,43,train,0
"snatch weight lifting",Wv1-HFXujjM,1,11,train,0
"snatch weight lifting",wvAiqYVK2MA,10,20,train,0
"snatch weight lifting",WXDfAaQ1hDM,10,20,train,0
"snatch weight lifting",WXDUMwfvsr0,19,29,train,0
"snatch weight lifting",WxEBOPCKzUw,35,45,train,0
"snatch weight lifting",X-fF1zWJvCI,106,116,train,0
"snatch weight lifting",X-fKhogx_Co,16,26,train,0
"snatch weight lifting",X-MJhdEinuE,9,19,train,0
"snatch weight lifting",x0qRROK6w6M,27,37,train,0
"snatch weight lifting",X3M1oOen19Y,27,37,train,0
"snatch weight lifting",X5OTsbwrPk8,5,15,train,0
"snatch weight lifting",X5OzKfR8du0,35,45,train,0
"snatch weight lifting",XA1eAS2-E9c,36,46,train,0
"snatch weight lifting",xd7qqf-DMhs,1,11,train,0
"snatch weight lifting",XD9AYyamf4k,3,13,train,0
"snatch weight lifting",XeU3yxDG1YY,7,17,train,0
"snatch weight lifting",xfWvXv4ClgA,0,10,train,0
"snatch weight lifting",XkMki_tWP6w,16,26,train,0
"snatch weight lifting",Xmg1fnqjEVo,36,46,train,0
"snatch weight lifting",XmgY5qChvVc,3,13,train,0
"snatch weight lifting",xMw866KqqLo,0,10,train,0
"snatch weight lifting",XmyuKlMCJEo,246,256,train,0
"snatch weight lifting",xqDxHLN0pUw,0,10,train,0
"snatch weight lifting",XqG9manVMro,58,68,train,0
"snatch weight lifting",XspmztL8wMc,2,12,train,0
"snatch weight lifting",xTod0aLKO9k,75,85,train,0
"snatch weight lifting",XUyx-LU43ig,18,28,train,0
"snatch weight lifting",Xv4X-z4o8Qc,4,14,train,0
"snatch weight lifting",XvfvSe5Ru9U,2,12,train,0
"snatch weight lifting",xvM5ap5-nRk,6,16,train,1
"snatch weight lifting",Xvy6XJQm-v0,19,29,train,0
"snatch weight lifting",XW45uoL5yak,17,27,train,0
"snatch weight lifting",xWm8gG0l-bU,0,10,train,0
"snatch weight lifting",xxXza2PX_uY,0,10,train,0
"snatch weight lifting",Y-aOUqeJ45A,2,12,train,0
"snatch weight lifting",YaxQMuZkZJY,34,44,train,0
"snatch weight lifting",Yfx5y55v0cU,12,22,train,0
"snatch weight lifting",YfxgX5rxayc,12,22,train,0
"snatch weight lifting",YjzhmncqCXk,19,29,train,0
"snatch weight lifting",yKeqYf7-6WY,46,56,train,0
"snatch weight lifting",YMHUdkdNX30,0,10,train,0
"snatch weight lifting",YNUAL3ZXh5E,13,23,train,0
"snatch weight lifting",YOGr7u7i9bA,11,21,train,0
"snatch weight lifting",yP_U-PczGGU,5,15,train,0
"snatch weight lifting",YRgVgsgG-qI,3,13,train,0
"snatch weight lifting",YRhRCDkNbts,2,12,train,0
"snatch weight lifting",YryzA7Zj5K0,56,66,train,0
"snatch weight lifting",YUJrlnM7jYc,13,23,train,0
"snatch weight lifting",YwIfbDwssjI,0,10,train,0
"snatch weight lifting",YwvLvKO7fA8,3,13,train,0
"snatch weight lifting",yxjSCuzVIo0,54,64,train,0
"snatch weight lifting",YZq5MRtJ-YU,27,37,train,0
"snatch weight lifting",yzQHDNMeKPk,10,20,train,0
"snatch weight lifting",YzxjXisNKww,5,15,train,0
"snatch weight lifting",YzyqA5ioGFI,2,12,train,0
"snatch weight lifting",z2kBJ7_Mb6U,3,13,train,0
"snatch weight lifting",Z4yDao3djPE,4,14,train,0
"snatch weight lifting",za-hmcb0o9M,1,11,train,0
"snatch weight lifting",Ze2gdaVneOs,11,21,train,0
"snatch weight lifting",ZfVv1QP_eC4,6,16,train,0
"snatch weight lifting",ZfVY_CXlSxU,7,17,train,0
"snatch weight lifting",ZgCGzkANhxg,4,14,train,0
"snatch weight lifting",ZGujxcvWq7A,219,229,train,0
"snatch weight lifting",zKuNrP7zFPM,209,219,train,0
"snatch weight lifting",zp8gEl_LDJc,54,64,train,0
"snatch weight lifting",zR12vn0dgwY,6,16,train,0
"snatch weight lifting",zrbdT-g-AJM,16,26,train,0
"snatch weight lifting",ZroyLvb9yd4,51,61,train,0
"snatch weight lifting",ZvDEJatGSTM,238,248,train,0
"snatch weight lifting",zvLS5xIzx04,21,31,train,0
"snatch weight lifting",zW-ohApRkWk,3,13,train,0
"snatch weight lifting",ZWkBU9DD59A,0,10,train,0
"snatch weight lifting",zXk3KQY2UCQ,251,261,train,0
"snatch weight lifting",zXl30NbqshM,25,35,train,0
"snatch weight lifting",zz8KfGJfulI,6,16,train,0
"snatch weight lifting",ZZJO-SUgzJ4,66,76,train,0
"snatch weight lifting",zZMr4m0ZSAY,9,19,train,0
"snatch weight lifting",_4e1Dvn1Zuk,2,12,train,0
"snatch weight lifting",_5lKaBbSX5A,22,32,train,0
"snatch weight lifting",_5XrKImDhtU,2,12,train,0
"snatch weight lifting",_96ofRltcnM,13,23,train,0
"snatch weight lifting",_Fa2r1g4cl0,9,19,train,0
"snatch weight lifting",_FbkhDp_bEw,18,28,train,0
"snatch weight lifting",_FbxDPPDzwc,32,42,train,0
"snatch weight lifting",_FpnyF9x6Kc,0,10,train,1
"snatch weight lifting",_kgdmEa7mWg,0,10,train,0
"snatch weight lifting",_lpIN9OEUj0,0,10,train,0
"snatch weight lifting",_mi8nEZQqqk,0,10,train,0
sneezing,-rR0m8LvYgk,3,13,train,0
sneezing,-_Rkkl9E2eI,0,10,train,0
sneezing,01p9TeOPYRA,4,14,train,0
sneezing,04OT3obZkbY,3,13,train,0
sneezing,0ekxRjC1Ahs,14,24,train,0
sneezing,0FW4X1WKQJ8,23,33,train,0
sneezing,0fwZy5xCki0,0,10,train,0
sneezing,0imM0D5qo7I,1,11,train,0
sneezing,0pkq0S8FsTA,3,13,train,0
sneezing,0rlW_IJNc3s,25,35,train,0
sneezing,0v7YN5xZmAc,21,31,train,0
sneezing,0vXBP5tdNtg,10,20,train,0
sneezing,14AvLpIT98U,6,16,train,0
sneezing,1lSpJCHjexo,11,21,train,0
sneezing,1Q7fj2kdV1c,0,10,train,0
sneezing,1QKG8qr0j-M,0,10,train,0
sneezing,1RYsc4JYFhs,47,57,train,0
sneezing,1ujx8FnvbT0,30,40,train,0
sneezing,1yV9S4WN_3c,51,61,train,1
sneezing,2-HWE3MiVaM,36,46,train,0
sneezing,2-qHf2AjsWU,55,65,train,0
sneezing,2Gbr8OnTie0,81,91,train,0
sneezing,2pLvlV0iWlY,0,10,train,0
sneezing,2uFLOJYKj_I,0,10,train,0
sneezing,2x0PwvNxHww,19,29,train,0
sneezing,2ZDQ-B9jye0,2,12,train,1
sneezing,3-58Oq2-bjw,75,85,train,0
sneezing,3Hhwm1do4iQ,2,12,train,0
sneezing,3NiWnN7nLOY,0,10,train,0
sneezing,3XfT1hjZcIM,12,22,train,0
sneezing,416L_Qnv-kU,3,13,train,0
sneezing,4dnPmSGTJv4,24,34,train,0
sneezing,4EKsRQOP7dI,2,12,train,0
sneezing,4ggOyGdPaTw,0,10,train,0
sneezing,4pEsrjbaDUE,0,10,train,0
sneezing,4u86rGkkPaI,36,46,train,0
sneezing,4UUnEaCwICk,11,21,train,0
sneezing,4ZB_-Z6Qs8A,12,22,train,0
sneezing,58P-wRj4qao,1,11,train,0
sneezing,5g0f9eDaPg4,115,125,train,0
sneezing,5OMUoWOqL70,0,10,train,1
sneezing,5Pcv1gdxMZc,58,68,train,0
sneezing,5qfscrT0uRk,5,15,train,1
sneezing,5q_WlV4TihI,1,11,train,0
sneezing,6-zZ7AIzwPo,12,22,train,0
sneezing,602xCtzCogY,23,33,train,0
sneezing,6B6GUCjeFoI,39,49,train,0
sneezing,6j7pXL9kMSc,0,10,train,0
sneezing,739D9S-ZybY,2,12,train,0
sneezing,77AhwgiVbFE,62,72,train,0
sneezing,7YrHAYEr4pM,1,11,train,0
sneezing,7_F4tbYzkxE,31,41,train,0
sneezing,87MIQ4hsjT4,0,10,train,0
sneezing,8CVQPNfvFY0,21,31,train,0
sneezing,8pIuGM1ShPQ,38,48,train,0
sneezing,8WdR-Wd0rig,0,10,train,0
sneezing,9anA2fJ7T1c,30,40,train,0
sneezing,9xSA99dPg2Y,7,17,train,0
sneezing,9xu7cUUHujw,78,88,train,0
sneezing,a4gmKVYFbdE,28,38,train,0
sneezing,a7KG41gwRik,0,10,train,0
sneezing,a994DZ3BSGQ,17,27,train,0
sneezing,A9mK7kVnBe4,3,13,train,0
sneezing,aCfrPwGqDG0,13,23,train,0
sneezing,afkJhGT3M2k,11,21,train,0
sneezing,AFmjZ2q-fOo,7,17,train,0
sneezing,aGh-XvIfIGc,0,10,train,0
sneezing,aOSronqi-2A,5,15,train,0
sneezing,aZZFhWZNMls,0,10,train,0
sneezing,a_1WkB2bNNY,0,10,train,1
sneezing,b1jjwsD2e1Y,16,26,train,0
sneezing,B3sYJNp4Uas,0,10,train,1
sneezing,bBO7ntFZAN0,79,89,train,1
sneezing,BG1r9ZZwqi8,82,92,train,0
sneezing,BgvvIouDJeE,7,17,train,0
sneezing,bjuNoKfysXU,6,16,train,0
sneezing,BkbR01VegE8,1,11,train,0
sneezing,bQ5KL-a19KU,0,10,train,0
sneezing,bqcaI5BskWw,26,36,train,0
sneezing,Bt-HNnLeUjg,90,100,train,0
sneezing,byJj13y-pyk,8,18,train,0
sneezing,BZHoxWXyAwM,45,55,train,1
sneezing,bzIJjnQwpPQ,7,17,train,0
sneezing,c1ttnsTEu1o,34,44,train,0
sneezing,c2qSlekEOYI,8,18,train,0
sneezing,C40sHBeHAQw,12,22,train,0
sneezing,CA4UTIr2nOU,15,25,train,0
sneezing,CbahlHLPceE,1,11,train,0
sneezing,CDOXMittIDs,5,15,train,0
sneezing,Cfi49W6Ihcg,3,13,train,0
sneezing,cgRzXny87x8,7,17,train,0
sneezing,CicJZTrdAJk,47,57,train,0
sneezing,cl4hzarjGhk,27,37,train,0
sneezing,cRlZaK0paP0,1,11,train,0
sneezing,csbhD7UovtQ,0,10,train,0
sneezing,csoeqhVSzg0,19,29,train,0
sneezing,CXnECZVtIHY,2,12,train,0
sneezing,D4KKLCF6Rgk,37,47,train,0
sneezing,d4zV_MyIEQ8,0,10,train,0
sneezing,D5YS8NJ9d9I,22,32,train,0
sneezing,DAaR4auO1rg,0,10,train,0
sneezing,dAM3_yOodoI,24,34,train,0
sneezing,DBvAXXlahuk,3,13,train,0
sneezing,dCwnyyfINxk,2,12,train,1
sneezing,dD_7vB3v-28,18,28,train,0
sneezing,DfdAP-gkd7o,4,14,train,0
sneezing,dgQlZ3Aw2-s,24,34,train,0
sneezing,dhhMiRxjwtw,21,31,train,0
sneezing,DSD13MsD1DI,7,17,train,0
sneezing,dxdtkKOARPk,4,14,train,0
sneezing,DYI_1b7yJvY,4,14,train,0
sneezing,dZGaCIX-xgU,0,10,train,0
sneezing,e-0TfxChiGc,23,33,train,0
sneezing,E2OOe6yZisc,6,16,train,0
sneezing,E3vxqbDL5dA,0,10,train,0
sneezing,e4Pm8H4eoXQ,1,11,train,0
sneezing,E69XkFAj1rQ,1,11,train,1
sneezing,e7IafY_ttuw,3,13,train,0
sneezing,EaQBmqI6fm0,34,44,train,0
sneezing,EBfjvemXvKM,1,11,train,0
sneezing,eJCHxYFBMVc,3,13,train,0
sneezing,eMkfsRsg8es,16,26,train,0
sneezing,evkNhU_YHEI,13,23,train,0
sneezing,ewha6LLprV4,1,11,train,0
sneezing,EZ1acq7blRU,6,16,train,0
sneezing,e_UF4u1dbas,52,62,train,0
sneezing,Fdm4v1p-TKU,0,10,train,0
sneezing,FfPfRmA3MN4,27,37,train,0
sneezing,FG7FCsiUGKo,7,17,train,0
sneezing,fh5jfO4LxQQ,0,10,train,0
sneezing,fHT2RE5JxpY,0,10,train,0
sneezing,fKqBsDKhe6s,36,46,train,0
sneezing,FOAU_52q-y0,3,13,train,0
sneezing,FPFaPgFyxKs,2,12,train,0
sneezing,FqjNzFPnPew,3,13,train,0
sneezing,FqtdtUq22Ss,181,191,train,0
sneezing,fsnIcxgJ3dw,3,13,train,0
sneezing,FsyYpPdKL58,20,30,train,0
sneezing,ft4hDg776Mg,121,131,train,0
sneezing,FudgPo8f23E,4,14,train,0
sneezing,FuYymzKeVio,48,58,train,0
sneezing,FxN-vPX8N5E,4,14,train,0
sneezing,FY-UqWFayKQ,2,12,train,0
sneezing,FYxkpqKT1-0,31,41,train,0
sneezing,G3pasIm0SBE,2,12,train,0
sneezing,G5E7hAEa2BQ,0,10,train,0
sneezing,gDBxxY2VWy8,0,10,train,0
sneezing,GhDrLYBbNVY,0,10,train,0
sneezing,GK1Rc9hWeL4,0,10,train,0
sneezing,GKYNQzG-nfc,0,10,train,0
sneezing,GL-ExgdqYsI,3,13,train,0
sneezing,glYgFtiIDBc,0,10,train,0
sneezing,GmOpRPnGTK0,10,20,train,0
sneezing,gRbqG1je6D0,6,16,train,0
sneezing,GTnABCA0Opg,2,12,train,1
